,0,1,ano,periodo,grupo,consulta,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
1600,,,2011,Consolidado,Estado,Fonte de Recurso,Despesas::Estado::Fonte de Recurso,,,,,,,
1601,,,2011,Consolidado,Estado,Fonte de Recurso,"Ano  2011  DOWNLOAD  Lista das Fontes de Recursos  Fonte de Recurso Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior  Total:  9,978,916,000.00 11,428,403,140.63 10,616,815,145.76 9,973,952,477.14 9,842,847,648.41 314,830,183.26 01000000 - Recursos Ordinários  5,512,618,000.00 5,946,781,032.76 5,940,859,829.80 5,725,703,491.16 5,669,040,352.02 73,007,122.06  01150000 - Alienação de Bens  500,000.00 500,000.00 0.00 0.00 0.00 0.00  01160000 - Contribuição para o Desenvolvimento do Ensino Superior  157,500,000.00 157,500,000.00 151,988,702.36 149,320,767.75 147,794,035.20 1,110,211.59  01170000 - Contribuição para Infraestrutura Básica, Econômica e Social  52,500,000.00 52,500,000.00 44,901,636.14 35,682,534.61 34,100,465.02 1,661,701.78  01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  1,280,000,000.00 1,341,072,553.93 1,317,951,161.51 1,290,559,103.49 1,285,421,793.16 41,432,222.97  01270000 - Cotaparte da Contribuição do Salário-Educação  38,000,000.00 38,000,000.00 37,196,402.55 30,605,582.43 30,001,283.07 675,039.91  01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  34,100,000.00 35,106,691.27 32,576,923.35 32,120,038.63 31,768,314.03 2,574,308.71  01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  7,600,000.00 8,777,140.60 5,661,616.13 5,056,377.34 5,056,377.34 584,021.85  01450000 - Recursos do Royalties sobre o Petróleo  166,200,000.00 229,612,216.11 203,367,377.88 191,846,303.28 182,739,089.21 15,393,431.63  01460000 - Recursos do FUNDEB  830,000,000.00 893,840,000.00 893,280,530.57 818,154,251.52 804,250,992.64 39,948,664.48  01500000 - Outras Transferências de Recursos Federais  37,411,000.00 59,206,320.80 58,318,213.71 45,615,480.24 45,202,509.52 3,048,528.24  01550000 - Recursos de Transferência Financeira LC 87/96  11,792,000.00 11,792,000.00 11,113,868.54 9,346,377.15 8,909,461.43 1,618,647.33  01600000 - Recursos do FTI  370,000,000.00 583,366,733.41 558,539,255.78 498,146,944.58 473,906,162.56 31,392,807.15  01700000 - Recursos do FMPES  65,000,000.00 65,000,000.00 62,333,209.82 27,704,271.03 27,572,724.17 526,293.28  02010000 - Recursos Diretamente Arrecadados  138,817,000.00 147,083,865.17 126,579,533.47 123,086,514.14 121,689,545.61 4,419,851.71  02100000 - Acordos - Pepsi-Cola  3,300,000.00 3,300,000.00 0.00 0.00 0.00 0.00  02110000 - Acordos - Recofarma  6,000,000.00 6,000,000.00 0.00 0.00 0.00 1,024,771.05  02120000 - Acordos - Visteon  22,000.00 22,000.00 0.00 0.00 0.00 0.00  02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  5,500,000.00 5,500,000.00 0.00 0.00 0.00 0.00  02300000 - Recursos do Sistema Único de Saúde - SUS  270,000,000.00 270,000,000.00 263,428,172.47 251,235,380.74 250,737,985.60 14,676,272.11  02350000 - Transferência do SUS  132,865,000.00 132,865,000.00 94,405,977.18 85,035,120.57 84,403,791.75 7,220,665.13  02400000 - Transferências do FNAS  220,000.00 220,000.00 0.00 0.00 0.00 0.00  02500000 - Transferências do FNDE  35,600,000.00 35,600,000.00 33,585,988.01 18,152,872.16 18,152,872.16 10,619,024.61  02710000 - Operações de Crédito Internas 456,000,000.00 456,000,000.00 129,159,111.36 109,168,453.48 107,144,384.55 0.00  02750000 - Operações de Crédito Externas 117,000,000.00 117,000,000.00 79,933,413.67 78,571,695.71 78,495,372.62 11,800,982.32  02800000 - Convênios 228,680,000.00 240,508,612.66 158,766,503.49 113,906,899.03 113,607,760.95 5,968,093.78  02850000 - Outras Fontes 21,571,000.00 31,215,721.09 19,348,987.35 17,501,139.22 17,273,544.46 2,118,034.36  02950000 - Transferências de Entidades Internacionais  50,000.00 86,805.46 28,444.09 20,173.62 20,173.62 38,981.40  02960000 - Doações de Pessoas ou Instituições Privadas Nacionais  70,000.00 70,000.00 0.00 0.00 0.00 0.00  02970000 - Doação p/ Programa Social de Desenv Humano  0.00 11,798,517.18 9,487,460.98 4,999,858.69 4,548,955.54 1,451,277.52  03000000 - Recursos Ordinários 0.00 31,540,921.28 30,656,846.66 28,723,592.62 28,659,603.62 431,572.25  03150000 - Alienação de Bens  0.00 1,233,941.19 1,230,122.48 610,788.60 610,788.60 41,000.00  03160000 - Contribuição para o Desenvolvimento do Ensino Superior  0.00 3,265,627.08 14,824.80 7,024.80 7,024.80 0.00  03170000 - Contribuição para Infraestrutura Básica, Econômica e Social  0.00 6,132,502.08 4,918,867.69 4,110,527.99 3,943,759.49 0.00  03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  0.00 27,481,207.35 20,011,942.12 16,868,202.68 13,795,562.53 322,250.98  03270000 - Cotaparte da Contribuição do Salário-Educação  0.00 918,673.56 916,594.27 911,677.79 911,677.79 0.00  03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  0.00 1,921,775.35 1,830,448.37 1,650,770.95 1,650,770.95 136,827.60  03450000 - Recursos do Royalties sobre o Petróleo  0.00 25,635,964.40 25,209,611.00 23,590,613.84 22,768,901.84 192,827.20  03460000 - Recursos do FUNDEB  0.00 37,643,373.70 37,544,427.14 17,904,120.02 17,580,101.72 0.00  03500000 - Outras Transferências de Recursos Federais  0.00 1,938,286.25 1,725,688.14 1,562,553.85 1,557,573.85 761,297.05  03550000 - Recursos de Transferência Financeira LC 87/96  0.00 989,353.83 591,113.73 527,174.06 527,174.06 0.00  03600000 - Recursos do FTI  0.00 14,644,305.60 8,214,435.95 4,369,516.77 4,123,528.27 1,517,483.52  03700000 - Recursos do FMPES  0.00 9,520,697.73 6,698,608.33 6,656,855.75 6,654,130.75 0.00  04010000 - Recursos Diretamente Arrecadados  0.00 28,016,942.14 21,796,386.49 16,473,789.39 16,310,614.28 2,747,282.62  04100000 - Acordos - Pepsi-Cola  0.00 11,167,594.53 9,798,202.88 9,798,202.88 9,798,202.88 0.00  04110000 - Acordos - Recofarma  0.00 371,000.00 370,500.00 370,500.00 370,500.00 0.00  04300000 - Recursos do Sistema Único de Saúde - SUS  0.00 12,585,475.30 8,457,268.33 6,579,030.17 6,428,949.29 6,012,604.62  04350000 - Transferência do SUS  0.00 28,297,646.38 13,647,296.98 11,458,622.42 10,307,178.83 529,735.63  04400000 - Transferências do FNAS  0.00 293,984.13 54,040.00 54,040.00 54,040.00 0.00  04500000 - Transferências do FNDE  0.00 29,873,842.70 21,416,895.94 18,799,103.35 18,773,836.73 2,235,279.20  04710000 - Operações de Crédito Internas 0.00 3,172,247.46 3,172,247.46 3,172,247.46 3,172,247.46 2,035,428.22  04750000 - Operações de Crédito Externas 0.00 3,465,211.16 2,965,592.32 2,965,592.32 2,965,592.32 0.00  04800000 - Convênios 0.00 232,973,135.17 149,695,026.52 123,147,963.34 118,167,606.60 15,643,616.48  04850000 - Outras Fontes 0.00 26,281,702.87 8,559,185.33 7,792,659.43 7,726,659.43 9,848,457.46  04950000 - Transferências de Entidades Internacionais  0.00 191,659.03 180,606.07 16,684.54 16,684.54 0.00  04960000 - Doações de Pessoas ou Instituições Privadas Nacionais  0.00 329,844.62 199,803.26 199,803.26 199,803.26 4,320.00  04970000 - Programa Social de Desenvolvimento Humano  0.00 8,191,015.30 4,126,243.29 4,091,188.29 3,927,188.29 59,245.46",,,,,,,
1602,,,2011,Consolidado,Estado,Fonte de Recurso,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,
1603,,,2011,Consolidado,Estado,Fonte de Recurso,Total:,9978916000.00,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
1604,,,2011,Consolidado,Estado,Fonte de Recurso,01000000 - Recursos Ordinários,5512618000.00,5946781032.76,5940859829.80,5725703491.16,5669040352.02,73007122.06,
1605,,,2011,Consolidado,Estado,Fonte de Recurso,01150000 - Alienação de Bens,500000.00,500000.00,0.00,0.00,0.00,0.00,
1606,,,2011,Consolidado,Estado,Fonte de Recurso,01160000 - Contribuição para o Desenvolvimento do Ensino Superior,157500000.00,157500000.00,151988702.36,149320767.75,147794035.20,1110211.59,
1607,,,2011,Consolidado,Estado,Fonte de Recurso,"01170000 - Contribuição para Infraestrutura Básica, Econômica e Social",52500000.00,52500000.00,44901636.14,35682534.61,34100465.02,1661701.78,
1608,,,2011,Consolidado,Estado,Fonte de Recurso,01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,1280000000.00,1341072553.93,1317951161.51,1290559103.49,1285421793.16,41432222.97,
1609,,,2011,Consolidado,Estado,Fonte de Recurso,01270000 - Cotaparte da Contribuição do Salário-Educação,38000000.00,38000000.00,37196402.55,30605582.43,30001283.07,675039.91,
1610,,,2011,Consolidado,Estado,Fonte de Recurso,01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico,34100000.00,35106691.27,32576923.35,32120038.63,31768314.03,2574308.71,
1611,,,2011,Consolidado,Estado,Fonte de Recurso,01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,7600000.00,8777140.60,5661616.13,5056377.34,5056377.34,584021.85,
1612,,,2011,Consolidado,Estado,Fonte de Recurso,01450000 - Recursos do Royalties sobre o Petróleo,166200000.00,229612216.11,203367377.88,191846303.28,182739089.21,15393431.63,
1613,,,2011,Consolidado,Estado,Fonte de Recurso,01460000 - Recursos do FUNDEB,830000000.00,893840000.00,893280530.57,818154251.52,804250992.64,39948664.48,
1614,,,2011,Consolidado,Estado,Fonte de Recurso,01500000 - Outras Transferências de Recursos Federais,37411000.00,59206320.80,58318213.71,45615480.24,45202509.52,3048528.24,
1615,,,2011,Consolidado,Estado,Fonte de Recurso,01550000 - Recursos de Transferência Financeira LC 87/96,11792000.00,11792000.00,11113868.54,9346377.15,8909461.43,1618647.33,
1616,,,2011,Consolidado,Estado,Fonte de Recurso,01600000 - Recursos do FTI,370000000.00,583366733.41,558539255.78,498146944.58,473906162.56,31392807.15,
1617,,,2011,Consolidado,Estado,Fonte de Recurso,01700000 - Recursos do FMPES,65000000.00,65000000.00,62333209.82,27704271.03,27572724.17,526293.28,
1618,,,2011,Consolidado,Estado,Fonte de Recurso,02010000 - Recursos Diretamente Arrecadados,138817000.00,147083865.17,126579533.47,123086514.14,121689545.61,4419851.71,
1619,,,2011,Consolidado,Estado,Fonte de Recurso,02100000 - Acordos - Pepsi-Cola,3300000.00,3300000.00,0.00,0.00,0.00,0.00,
1620,,,2011,Consolidado,Estado,Fonte de Recurso,02110000 - Acordos - Recofarma,6000000.00,6000000.00,0.00,0.00,0.00,1024771.05,
1621,,,2011,Consolidado,Estado,Fonte de Recurso,02120000 - Acordos - Visteon,22000.00,22000.00,0.00,0.00,0.00,0.00,
1622,,,2011,Consolidado,Estado,Fonte de Recurso,02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV,5500000.00,5500000.00,0.00,0.00,0.00,0.00,
1623,,,2011,Consolidado,Estado,Fonte de Recurso,02300000 - Recursos do Sistema Único de Saúde - SUS,270000000.00,270000000.00,263428172.47,251235380.74,250737985.60,14676272.11,
1624,,,2011,Consolidado,Estado,Fonte de Recurso,02350000 - Transferência do SUS,132865000.00,132865000.00,94405977.18,85035120.57,84403791.75,7220665.13,
1625,,,2011,Consolidado,Estado,Fonte de Recurso,02400000 - Transferências do FNAS,220000.00,220000.00,0.00,0.00,0.00,0.00,
1626,,,2011,Consolidado,Estado,Fonte de Recurso,02500000 - Transferências do FNDE,35600000.00,35600000.00,33585988.01,18152872.16,18152872.16,10619024.61,
1627,,,2011,Consolidado,Estado,Fonte de Recurso,02710000 - Operações de Crédito Internas,456000000.00,456000000.00,129159111.36,109168453.48,107144384.55,0.00,
1628,,,2011,Consolidado,Estado,Fonte de Recurso,02750000 - Operações de Crédito Externas,117000000.00,117000000.00,79933413.67,78571695.71,78495372.62,11800982.32,
1629,,,2011,Consolidado,Estado,Fonte de Recurso,02800000 - Convênios,228680000.00,240508612.66,158766503.49,113906899.03,113607760.95,5968093.78,
1630,,,2011,Consolidado,Estado,Fonte de Recurso,02850000 - Outras Fontes,21571000.00,31215721.09,19348987.35,17501139.22,17273544.46,2118034.36,
1631,,,2011,Consolidado,Estado,Fonte de Recurso,02950000 - Transferências de Entidades Internacionais,50000.00,86805.46,28444.09,20173.62,20173.62,38981.40,
1632,,,2011,Consolidado,Estado,Fonte de Recurso,02960000 - Doações de Pessoas ou Instituições Privadas Nacionais,70000.00,70000.00,0.00,0.00,0.00,0.00,
1633,,,2011,Consolidado,Estado,Fonte de Recurso,02970000 - Doação p/ Programa Social de Desenv Humano,0.00,11798517.18,9487460.98,4999858.69,4548955.54,1451277.52,
1634,,,2011,Consolidado,Estado,Fonte de Recurso,03000000 - Recursos Ordinários,0.00,31540921.28,30656846.66,28723592.62,28659603.62,431572.25,
1635,,,2011,Consolidado,Estado,Fonte de Recurso,03150000 - Alienação de Bens,0.00,1233941.19,1230122.48,610788.60,610788.60,41000.00,
1636,,,2011,Consolidado,Estado,Fonte de Recurso,03160000 - Contribuição para o Desenvolvimento do Ensino Superior,0.00,3265627.08,14824.80,7024.80,7024.80,0.00,
1637,,,2011,Consolidado,Estado,Fonte de Recurso,"03170000 - Contribuição para Infraestrutura Básica, Econômica e Social",0.00,6132502.08,4918867.69,4110527.99,3943759.49,0.00,
1638,,,2011,Consolidado,Estado,Fonte de Recurso,03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,0.00,27481207.35,20011942.12,16868202.68,13795562.53,322250.98,
1639,,,2011,Consolidado,Estado,Fonte de Recurso,03270000 - Cotaparte da Contribuição do Salário-Educação,0.00,918673.56,916594.27,911677.79,911677.79,0.00,
1640,,,2011,Consolidado,Estado,Fonte de Recurso,03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,0.00,1921775.35,1830448.37,1650770.95,1650770.95,136827.60,
1641,,,2011,Consolidado,Estado,Fonte de Recurso,03450000 - Recursos do Royalties sobre o Petróleo,0.00,25635964.40,25209611.00,23590613.84,22768901.84,192827.20,
1642,,,2011,Consolidado,Estado,Fonte de Recurso,03460000 - Recursos do FUNDEB,0.00,37643373.70,37544427.14,17904120.02,17580101.72,0.00,
1643,,,2011,Consolidado,Estado,Fonte de Recurso,03500000 - Outras Transferências de Recursos Federais,0.00,1938286.25,1725688.14,1562553.85,1557573.85,761297.05,
1644,,,2011,Consolidado,Estado,Fonte de Recurso,03550000 - Recursos de Transferência Financeira LC 87/96,0.00,989353.83,591113.73,527174.06,527174.06,0.00,
1645,,,2011,Consolidado,Estado,Fonte de Recurso,03600000 - Recursos do FTI,0.00,14644305.60,8214435.95,4369516.77,4123528.27,1517483.52,
1646,,,2011,Consolidado,Estado,Fonte de Recurso,03700000 - Recursos do FMPES,0.00,9520697.73,6698608.33,6656855.75,6654130.75,0.00,
1647,,,2011,Consolidado,Estado,Fonte de Recurso,04010000 - Recursos Diretamente Arrecadados,0.00,28016942.14,21796386.49,16473789.39,16310614.28,2747282.62,
1648,,,2011,Consolidado,Estado,Fonte de Recurso,04100000 - Acordos - Pepsi-Cola,0.00,11167594.53,9798202.88,9798202.88,9798202.88,0.00,
1649,,,2011,Consolidado,Estado,Fonte de Recurso,04110000 - Acordos - Recofarma,0.00,371000.00,370500.00,370500.00,370500.00,0.00,
1650,,,2011,Consolidado,Estado,Fonte de Recurso,04300000 - Recursos do Sistema Único de Saúde - SUS,0.00,12585475.30,8457268.33,6579030.17,6428949.29,6012604.62,
1651,,,2011,Consolidado,Estado,Fonte de Recurso,04350000 - Transferência do SUS,0.00,28297646.38,13647296.98,11458622.42,10307178.83,529735.63,
1652,,,2011,Consolidado,Estado,Fonte de Recurso,04400000 - Transferências do FNAS,0.00,293984.13,54040.00,54040.00,54040.00,0.00,
1653,,,2011,Consolidado,Estado,Fonte de Recurso,04500000 - Transferências do FNDE,0.00,29873842.70,21416895.94,18799103.35,18773836.73,2235279.20,
1654,,,2011,Consolidado,Estado,Fonte de Recurso,04710000 - Operações de Crédito Internas,0.00,3172247.46,3172247.46,3172247.46,3172247.46,2035428.22,
1655,,,2011,Consolidado,Estado,Fonte de Recurso,04750000 - Operações de Crédito Externas,0.00,3465211.16,2965592.32,2965592.32,2965592.32,0.00,
1656,,,2011,Consolidado,Estado,Fonte de Recurso,04800000 - Convênios,0.00,232973135.17,149695026.52,123147963.34,118167606.60,15643616.48,
1657,,,2011,Consolidado,Estado,Fonte de Recurso,04850000 - Outras Fontes,0.00,26281702.87,8559185.33,7792659.43,7726659.43,9848457.46,
1658,,,2011,Consolidado,Estado,Fonte de Recurso,04950000 - Transferências de Entidades Internacionais,0.00,191659.03,180606.07,16684.54,16684.54,0.00,
1659,,,2011,Consolidado,Estado,Fonte de Recurso,04960000 - Doações de Pessoas ou Instituições Privadas Nacionais,0.00,329844.62,199803.26,199803.26,199803.26,4320.00,
1660,,,2011,Consolidado,Estado,Fonte de Recurso,04970000 - Programa Social de Desenvolvimento Humano,0.00,8191015.30,4126243.29,4091188.29,3927188.29,59245.46,
1661,,,2011,Consolidado,Estado,Fonte de Recurso,,,,,,,,
1662,,,2011,Consolidado,Estado,Fonte de Recurso,Portal da Transparência Fiscal v1.0.11,,,,,,,
1663,,,2011,Consolidado,Estado,Fonte de Recurso,Total:,9978916000.00,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
1664,,,2011,Consolidado,Estado,Fonte de Recurso,Despesas::Estado::Fonte de Recurso,,,,,,,
1665,,,2011,Consolidado,Estado,Fonte de Recurso,"Ano  2011  DOWNLOAD  Lista das Fontes de Recursos  Fonte de Recurso Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior  Total:  9,978,916,000.00 11,428,403,140.63 10,616,815,145.76 9,973,952,477.14 9,842,847,648.41 314,830,183.26 01000000 - Recursos Ordinários  5,512,618,000.00 5,946,781,032.76 5,940,859,829.80 5,725,703,491.16 5,669,040,352.02 73,007,122.06  01150000 - Alienação de Bens  500,000.00 500,000.00 0.00 0.00 0.00 0.00  01160000 - Contribuição para o Desenvolvimento do Ensino Superior  157,500,000.00 157,500,000.00 151,988,702.36 149,320,767.75 147,794,035.20 1,110,211.59  01170000 - Contribuição para Infraestrutura Básica, Econômica e Social  52,500,000.00 52,500,000.00 44,901,636.14 35,682,534.61 34,100,465.02 1,661,701.78  01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  1,280,000,000.00 1,341,072,553.93 1,317,951,161.51 1,290,559,103.49 1,285,421,793.16 41,432,222.97  01270000 - Cotaparte da Contribuição do Salário-Educação  38,000,000.00 38,000,000.00 37,196,402.55 30,605,582.43 30,001,283.07 675,039.91  01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  34,100,000.00 35,106,691.27 32,576,923.35 32,120,038.63 31,768,314.03 2,574,308.71  01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  7,600,000.00 8,777,140.60 5,661,616.13 5,056,377.34 5,056,377.34 584,021.85  01450000 - Recursos do Royalties sobre o Petróleo  166,200,000.00 229,612,216.11 203,367,377.88 191,846,303.28 182,739,089.21 15,393,431.63  01460000 - Recursos do FUNDEB  830,000,000.00 893,840,000.00 893,280,530.57 818,154,251.52 804,250,992.64 39,948,664.48  01500000 - Outras Transferências de Recursos Federais  37,411,000.00 59,206,320.80 58,318,213.71 45,615,480.24 45,202,509.52 3,048,528.24  01550000 - Recursos de Transferência Financeira LC 87/96  11,792,000.00 11,792,000.00 11,113,868.54 9,346,377.15 8,909,461.43 1,618,647.33  01600000 - Recursos do FTI  370,000,000.00 583,366,733.41 558,539,255.78 498,146,944.58 473,906,162.56 31,392,807.15  01700000 - Recursos do FMPES  65,000,000.00 65,000,000.00 62,333,209.82 27,704,271.03 27,572,724.17 526,293.28  02010000 - Recursos Diretamente Arrecadados  138,817,000.00 147,083,865.17 126,579,533.47 123,086,514.14 121,689,545.61 4,419,851.71  02100000 - Acordos - Pepsi-Cola  3,300,000.00 3,300,000.00 0.00 0.00 0.00 0.00  02110000 - Acordos - Recofarma  6,000,000.00 6,000,000.00 0.00 0.00 0.00 1,024,771.05  02120000 - Acordos - Visteon  22,000.00 22,000.00 0.00 0.00 0.00 0.00  02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  5,500,000.00 5,500,000.00 0.00 0.00 0.00 0.00  02300000 - Recursos do Sistema Único de Saúde - SUS  270,000,000.00 270,000,000.00 263,428,172.47 251,235,380.74 250,737,985.60 14,676,272.11  02350000 - Transferência do SUS  132,865,000.00 132,865,000.00 94,405,977.18 85,035,120.57 84,403,791.75 7,220,665.13  02400000 - Transferências do FNAS  220,000.00 220,000.00 0.00 0.00 0.00 0.00  02500000 - Transferências do FNDE  35,600,000.00 35,600,000.00 33,585,988.01 18,152,872.16 18,152,872.16 10,619,024.61  02710000 - Operações de Crédito Internas 456,000,000.00 456,000,000.00 129,159,111.36 109,168,453.48 107,144,384.55 0.00  02750000 - Operações de Crédito Externas 117,000,000.00 117,000,000.00 79,933,413.67 78,571,695.71 78,495,372.62 11,800,982.32  02800000 - Convênios 228,680,000.00 240,508,612.66 158,766,503.49 113,906,899.03 113,607,760.95 5,968,093.78  02850000 - Outras Fontes 21,571,000.00 31,215,721.09 19,348,987.35 17,501,139.22 17,273,544.46 2,118,034.36  02950000 - Transferências de Entidades Internacionais  50,000.00 86,805.46 28,444.09 20,173.62 20,173.62 38,981.40  02960000 - Doações de Pessoas ou Instituições Privadas Nacionais  70,000.00 70,000.00 0.00 0.00 0.00 0.00  02970000 - Doação p/ Programa Social de Desenv Humano  0.00 11,798,517.18 9,487,460.98 4,999,858.69 4,548,955.54 1,451,277.52  03000000 - Recursos Ordinários 0.00 31,540,921.28 30,656,846.66 28,723,592.62 28,659,603.62 431,572.25  03150000 - Alienação de Bens  0.00 1,233,941.19 1,230,122.48 610,788.60 610,788.60 41,000.00  03160000 - Contribuição para o Desenvolvimento do Ensino Superior  0.00 3,265,627.08 14,824.80 7,024.80 7,024.80 0.00  03170000 - Contribuição para Infraestrutura Básica, Econômica e Social  0.00 6,132,502.08 4,918,867.69 4,110,527.99 3,943,759.49 0.00  03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  0.00 27,481,207.35 20,011,942.12 16,868,202.68 13,795,562.53 322,250.98  03270000 - Cotaparte da Contribuição do Salário-Educação  0.00 918,673.56 916,594.27 911,677.79 911,677.79 0.00  03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  0.00 1,921,775.35 1,830,448.37 1,650,770.95 1,650,770.95 136,827.60  03450000 - Recursos do Royalties sobre o Petróleo  0.00 25,635,964.40 25,209,611.00 23,590,613.84 22,768,901.84 192,827.20  03460000 - Recursos do FUNDEB  0.00 37,643,373.70 37,544,427.14 17,904,120.02 17,580,101.72 0.00  03500000 - Outras Transferências de Recursos Federais  0.00 1,938,286.25 1,725,688.14 1,562,553.85 1,557,573.85 761,297.05  03550000 - Recursos de Transferência Financeira LC 87/96  0.00 989,353.83 591,113.73 527,174.06 527,174.06 0.00  03600000 - Recursos do FTI  0.00 14,644,305.60 8,214,435.95 4,369,516.77 4,123,528.27 1,517,483.52  03700000 - Recursos do FMPES  0.00 9,520,697.73 6,698,608.33 6,656,855.75 6,654,130.75 0.00  04010000 - Recursos Diretamente Arrecadados  0.00 28,016,942.14 21,796,386.49 16,473,789.39 16,310,614.28 2,747,282.62  04100000 - Acordos - Pepsi-Cola  0.00 11,167,594.53 9,798,202.88 9,798,202.88 9,798,202.88 0.00  04110000 - Acordos - Recofarma  0.00 371,000.00 370,500.00 370,500.00 370,500.00 0.00  04300000 - Recursos do Sistema Único de Saúde - SUS  0.00 12,585,475.30 8,457,268.33 6,579,030.17 6,428,949.29 6,012,604.62  04350000 - Transferência do SUS  0.00 28,297,646.38 13,647,296.98 11,458,622.42 10,307,178.83 529,735.63  04400000 - Transferências do FNAS  0.00 293,984.13 54,040.00 54,040.00 54,040.00 0.00  04500000 - Transferências do FNDE  0.00 29,873,842.70 21,416,895.94 18,799,103.35 18,773,836.73 2,235,279.20  04710000 - Operações de Crédito Internas 0.00 3,172,247.46 3,172,247.46 3,172,247.46 3,172,247.46 2,035,428.22  04750000 - Operações de Crédito Externas 0.00 3,465,211.16 2,965,592.32 2,965,592.32 2,965,592.32 0.00  04800000 - Convênios 0.00 232,973,135.17 149,695,026.52 123,147,963.34 118,167,606.60 15,643,616.48  04850000 - Outras Fontes 0.00 26,281,702.87 8,559,185.33 7,792,659.43 7,726,659.43 9,848,457.46  04950000 - Transferências de Entidades Internacionais  0.00 191,659.03 180,606.07 16,684.54 16,684.54 0.00  04960000 - Doações de Pessoas ou Instituições Privadas Nacionais  0.00 329,844.62 199,803.26 199,803.26 199,803.26 4,320.00  04970000 - Programa Social de Desenvolvimento Humano  0.00 8,191,015.30 4,126,243.29 4,091,188.29 3,927,188.29 59,245.46",,,,,,,
1666,,,2011,Consolidado,Estado,Fonte de Recurso,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,
1667,,,2011,Consolidado,Estado,Fonte de Recurso,Total:,9978916000.00,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
1668,,,2011,Consolidado,Estado,Fonte de Recurso,01000000 - Recursos Ordinários,5512618000.00,5946781032.76,5940859829.80,5725703491.16,5669040352.02,73007122.06,
1669,,,2011,Consolidado,Estado,Fonte de Recurso,01150000 - Alienação de Bens,500000.00,500000.00,0.00,0.00,0.00,0.00,
1670,,,2011,Consolidado,Estado,Fonte de Recurso,01160000 - Contribuição para o Desenvolvimento do Ensino Superior,157500000.00,157500000.00,151988702.36,149320767.75,147794035.20,1110211.59,
1671,,,2011,Consolidado,Estado,Fonte de Recurso,"01170000 - Contribuição para Infraestrutura Básica, Econômica e Social",52500000.00,52500000.00,44901636.14,35682534.61,34100465.02,1661701.78,
1672,,,2011,Consolidado,Estado,Fonte de Recurso,01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,1280000000.00,1341072553.93,1317951161.51,1290559103.49,1285421793.16,41432222.97,
1673,,,2011,Consolidado,Estado,Fonte de Recurso,01270000 - Cotaparte da Contribuição do Salário-Educação,38000000.00,38000000.00,37196402.55,30605582.43,30001283.07,675039.91,
1674,,,2011,Consolidado,Estado,Fonte de Recurso,01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico,34100000.00,35106691.27,32576923.35,32120038.63,31768314.03,2574308.71,
1675,,,2011,Consolidado,Estado,Fonte de Recurso,01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,7600000.00,8777140.60,5661616.13,5056377.34,5056377.34,584021.85,
1676,,,2011,Consolidado,Estado,Fonte de Recurso,01450000 - Recursos do Royalties sobre o Petróleo,166200000.00,229612216.11,203367377.88,191846303.28,182739089.21,15393431.63,
1677,,,2011,Consolidado,Estado,Fonte de Recurso,01460000 - Recursos do FUNDEB,830000000.00,893840000.00,893280530.57,818154251.52,804250992.64,39948664.48,
1678,,,2011,Consolidado,Estado,Fonte de Recurso,01500000 - Outras Transferências de Recursos Federais,37411000.00,59206320.80,58318213.71,45615480.24,45202509.52,3048528.24,
