,0,1,ano,periodo,grupo,consulta,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
703,,,2012,Consolidado,Estado,Função,26-Transporte,418039000.00,420840013.81,201747642.63,136400180.58,135805462.54,38158407.43,
704,,,2012,Consolidado,Estado,Função,27-Desporto e Lazer,176315000.00,241671686.47,234382083.81,164261898.84,164077282.82,53657615.84,
705,,,2012,Consolidado,Estado,Função,28-Encargos Especiais,2647011062.00,2677716039.30,2512615481.22,2512539504.21,2500154830.16,120789.32,
706,,,2012,Consolidado,Estado,Função,99-Reserva de Contingência,297884000.00,235553251.11,0.00,0.00,0.00,0.00,
707,,,2012,Consolidado,Estado,Função,,,,,,,,
708,,,2012,Consolidado,Estado,Função,Portal da Transparência Fiscal v1.0.11,,,,,,,
709,,,2012,Consolidado,Estado,Função,Total:,11139410000.00,13512762055.34,12159258984.53,11448136242.25,11264415145.05,633661311.05,
710,,,2012,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
711,,,2012,Consolidado,Estado,Função,"Ano  2012  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior  Total:  11,139,410,000.00 13,512,762,055.34 12,159,258,984.53 11,448,136,242.25 11,264,415,145.05 633,661,311.05 01-Legislativa  360,265,000.00 401,173,872.73 398,433,787.24 354,067,185.89 353,100,116.43 15,618,038.23  02-Judiciária  423,636,000.00 453,094,162.27 439,794,771.01 437,077,714.18 436,488,067.77 2,823,718.00  03-Essencial à Justica  207,596,000.00 227,087,067.84 218,200,757.50 215,220,160.30 204,856,087.44 2,039,275.24  04-Administração  566,171,527.00 690,798,378.68 629,408,494.37 615,941,273.08 607,546,228.07 19,177,829.47  06-Segurança Pública  858,398,938.00 1,135,167,205.00 1,104,627,308.80 1,050,323,683.53 1,043,349,660.56 66,871,901.55  08-Assistência Social  102,445,000.00 140,920,945.31 130,474,855.70 119,864,996.49 118,899,254.24 4,640,619.85  09-Previdência Social  647,840,000.00 989,697,727.27 949,580,016.13 948,500,416.12 944,558,680.61 0.00  10-Saúde  1,751,531,000.00 2,044,122,657.22 1,955,255,791.63 1,900,925,939.13 1,865,055,539.05 86,467,367.20  11-Trabalho  10,940,000.00 14,909,518.67 13,262,752.76 12,967,820.81 12,642,618.14 490,962.11  12-Educação  1,735,028,000.00 1,993,712,289.70 1,883,254,964.90 1,582,513,527.49 1,520,851,015.44 238,140,143.35  13-Cultura  82,963,000.00 223,857,366.24 213,565,926.36 203,558,033.56 202,502,616.28 2,330,619.27  14-Direitos da Cidadania  153,432,000.00 232,315,312.19 187,646,204.59 184,731,909.83 176,786,802.54 9,651,399.80  15-Urbanismo  202,030,973.00 525,696,157.73 389,825,410.21 356,241,181.50 335,644,843.51 51,447,943.81  16-Habitação  113,799,000.00 178,804,547.78 131,113,161.32 129,826,544.98 129,613,798.18 74,202.73  17-Saneamento  35,724,500.00 128,207,723.70 114,306,024.94 94,387,094.27 93,599,279.37 20,733,061.89  18-Gestão Ambiental  59,167,000.00 104,428,764.33 53,089,924.08 45,090,853.68 40,222,464.31 1,348,941.69  19-Ciência e Tecnologia  93,703,000.00 90,588,894.29 65,762,468.16 61,627,923.36 59,175,550.27 3,647,643.40  20-Agricultura  85,896,000.00 124,711,271.75 107,376,847.39 102,413,266.93 100,521,885.62 9,803,466.37  21-Organização Agrária  13,745,000.00 78,512,291.19 75,865,600.02 75,713,681.71 75,571,724.67 327,740.77  23-Comércio e Serviços  32,341,000.00 46,429,570.46 41,831,605.76 40,385,304.66 39,990,193.15 622,496.83  24-Comunicações  62,008,000.00 112,745,340.30 107,837,104.00 103,556,147.12 103,401,143.88 5,467,126.90  25-Energia  1,500,000.00 0.00 0.00 0.00 0.00 0.00  26-Transporte  418,039,000.00 420,840,013.81 201,747,642.63 136,400,180.58 135,805,462.54 38,158,407.43  27-Desporto e Lazer  176,315,000.00 241,671,686.47 234,382,083.81 164,261,898.84 164,077,282.82 53,657,615.84  28-Encargos Especiais  2,647,011,062.00 2,677,716,039.30 2,512,615,481.22 2,512,539,504.21 2,500,154,830.16 120,789.32  99-Reserva de Contingência  297,884,000.00 235,553,251.11 0.00 0.00 0.00 0.00",,,,,,,
712,,,2012,Consolidado,Estado,Função,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,
713,,,2012,Consolidado,Estado,Função,Total:,11139410000.00,13512762055.34,12159258984.53,11448136242.25,11264415145.05,633661311.05,
714,,,2012,Consolidado,Estado,Função,01-Legislativa,360265000.00,401173872.73,398433787.24,354067185.89,353100116.43,15618038.23,
715,,,2012,Consolidado,Estado,Função,02-Judiciária,423636000.00,453094162.27,439794771.01,437077714.18,436488067.77,2823718.00,
716,,,2012,Consolidado,Estado,Função,03-Essencial à Justica,207596000.00,227087067.84,218200757.50,215220160.30,204856087.44,2039275.24,
717,,,2012,Consolidado,Estado,Função,04-Administração,566171527.00,690798378.68,629408494.37,615941273.08,607546228.07,19177829.47,
718,,,2012,Consolidado,Estado,Função,06-Segurança Pública,858398938.00,1135167205.00,1104627308.80,1050323683.53,1043349660.56,66871901.55,
719,,,2012,Consolidado,Estado,Função,08-Assistência Social,102445000.00,140920945.31,130474855.70,119864996.49,118899254.24,4640619.85,
720,,,2012,Consolidado,Estado,Função,09-Previdência Social,647840000.00,989697727.27,949580016.13,948500416.12,944558680.61,0.00,
721,,,2012,Consolidado,Estado,Função,10-Saúde,1751531000.00,2044122657.22,1955255791.63,1900925939.13,1865055539.05,86467367.20,
722,,,2012,Consolidado,Estado,Função,11-Trabalho,10940000.00,14909518.67,13262752.76,12967820.81,12642618.14,490962.11,
723,,,2012,Consolidado,Estado,Função,12-Educação,1735028000.00,1993712289.70,1883254964.90,1582513527.49,1520851015.44,238140143.35,
724,,,2012,Consolidado,Estado,Função,13-Cultura,82963000.00,223857366.24,213565926.36,203558033.56,202502616.28,2330619.27,
725,,,2012,Consolidado,Estado,Função,14-Direitos da Cidadania,153432000.00,232315312.19,187646204.59,184731909.83,176786802.54,9651399.80,
726,,,2012,Consolidado,Estado,Função,15-Urbanismo,202030973.00,525696157.73,389825410.21,356241181.50,335644843.51,51447943.81,
727,,,2012,Consolidado,Estado,Função,16-Habitação,113799000.00,178804547.78,131113161.32,129826544.98,129613798.18,74202.73,
728,,,2012,Consolidado,Estado,Função,17-Saneamento,35724500.00,128207723.70,114306024.94,94387094.27,93599279.37,20733061.89,
729,,,2012,Consolidado,Estado,Função,18-Gestão Ambiental,59167000.00,104428764.33,53089924.08,45090853.68,40222464.31,1348941.69,
730,,,2012,Consolidado,Estado,Função,19-Ciência e Tecnologia,93703000.00,90588894.29,65762468.16,61627923.36,59175550.27,3647643.40,
731,,,2012,Consolidado,Estado,Função,20-Agricultura,85896000.00,124711271.75,107376847.39,102413266.93,100521885.62,9803466.37,
732,,,2012,Consolidado,Estado,Função,21-Organização Agrária,13745000.00,78512291.19,75865600.02,75713681.71,75571724.67,327740.77,
733,,,2012,Consolidado,Estado,Função,23-Comércio e Serviços,32341000.00,46429570.46,41831605.76,40385304.66,39990193.15,622496.83,
734,,,2012,Consolidado,Estado,Função,24-Comunicações,62008000.00,112745340.30,107837104.00,103556147.12,103401143.88,5467126.90,
735,,,2012,Consolidado,Estado,Função,25-Energia,1500000.00,0.00,0.00,0.00,0.00,0.00,
736,,,2012,Consolidado,Estado,Função,26-Transporte,418039000.00,420840013.81,201747642.63,136400180.58,135805462.54,38158407.43,
737,,,2012,Consolidado,Estado,Função,27-Desporto e Lazer,176315000.00,241671686.47,234382083.81,164261898.84,164077282.82,53657615.84,
738,,,2012,Consolidado,Estado,Função,28-Encargos Especiais,2647011062.00,2677716039.30,2512615481.22,2512539504.21,2500154830.16,120789.32,
739,,,2012,Consolidado,Estado,Função,99-Reserva de Contingência,297884000.00,235553251.11,0.00,0.00,0.00,0.00,
740,,,2012,Consolidado,Estado,Função,,,,,,,,
741,,,2012,Consolidado,Estado,Função,Total:,11139410000.00,13512762055.34,12159258984.53,11448136242.25,11264415145.05,633661311.05,
742,,,2012,Consolidado,Estado,Função,01-Legislativa,360265000.0,401173872.73,398433787.24,354067185.89,353100116.43,15618038.23,
743,,,2012,Consolidado,Estado,Função,02-Judiciária,423636000.0,453094162.27,439794771.01,437077714.18,436488067.77,2823718.0,
744,,,2012,Consolidado,Estado,Função,03-Essencial à Justica,207596000.0,227087067.84,218200757.5,215220160.3,204856087.44,2039275.24,
745,,,2012,Consolidado,Estado,Função,04-Administração,566171527.0,690798378.68,629408494.37,615941273.08,607546228.07,19177829.47,
746,,,2012,Consolidado,Estado,Função,06-Segurança Pública,858398938.0,1135167205.0,1104627308.8,1050323683.53,1043349660.56,66871901.55,
747,,,2012,Consolidado,Estado,Função,08-Assistência Social,102445000.0,140920945.31,130474855.7,119864996.49,118899254.24,4640619.85,
748,,,2012,Consolidado,Estado,Função,09-Previdência Social,647840000.0,989697727.27,949580016.13,948500416.12,944558680.61,0.0,
749,,,2012,Consolidado,Estado,Função,10-Saúde,1751531000.0,2044122657.22,1955255791.63,1900925939.13,1865055539.05,86467367.2,
750,,,2012,Consolidado,Estado,Função,11-Trabalho,10940000.0,14909518.67,13262752.76,12967820.81,12642618.14,490962.11,
751,,,2012,Consolidado,Estado,Função,12-Educação,1735028000.0,1993712289.7,1883254964.9,1582513527.49,1520851015.44,238140143.35,
752,,,2012,Consolidado,Estado,Função,13-Cultura,82963000.0,223857366.24,213565926.36,203558033.56,202502616.28,2330619.27,
753,,,2012,Consolidado,Estado,Função,14-Direitos da Cidadania,153432000.0,232315312.19,187646204.59,184731909.83,176786802.54,9651399.8,
754,,,2012,Consolidado,Estado,Função,15-Urbanismo,202030973.0,525696157.73,389825410.21,356241181.5,335644843.51,51447943.81,
755,,,2012,Consolidado,Estado,Função,16-Habitação,113799000.0,178804547.78,131113161.32,129826544.98,129613798.18,74202.73,
756,,,2012,Consolidado,Estado,Função,17-Saneamento,35724500.0,128207723.7,114306024.94,94387094.27,93599279.37,20733061.89,
757,,,2012,Consolidado,Estado,Função,18-Gestão Ambiental,59167000.0,104428764.33,53089924.08,45090853.68,40222464.31,1348941.69,
758,,,2012,Consolidado,Estado,Função,19-Ciência e Tecnologia,93703000.0,90588894.29,65762468.16,61627923.36,59175550.27,3647643.4,
759,,,2012,Consolidado,Estado,Função,20-Agricultura,85896000.0,124711271.75,107376847.39,102413266.93,100521885.62,9803466.37,
760,,,2012,Consolidado,Estado,Função,21-Organização Agrária,13745000.0,78512291.19,75865600.02,75713681.71,75571724.67,327740.77,
761,,,2012,Consolidado,Estado,Função,23-Comércio e Serviços,32341000.0,46429570.46,41831605.76,40385304.66,39990193.15,622496.83,
762,,,2012,Consolidado,Estado,Função,24-Comunicações,62008000.0,112745340.3,107837104.0,103556147.12,103401143.88,5467126.9,
763,,,2012,Consolidado,Estado,Função,25-Energia,1500000.0,0.0,0.0,0.0,0.0,0.0,
764,,,2012,Consolidado,Estado,Função,26-Transporte,418039000.0,420840013.81,201747642.63,136400180.58,135805462.54,38158407.43,
765,,,2012,Consolidado,Estado,Função,27-Desporto e Lazer,176315000.0,241671686.47,234382083.81,164261898.84,164077282.82,53657615.84,
766,,,2012,Consolidado,Estado,Função,28-Encargos Especiais,2647011062.0,2677716039.3,2512615481.22,2512539504.21,2500154830.16,120789.32,
767,,,2012,Consolidado,Estado,Função,99-Reserva de Contingência,297884000.0,235553251.11,0.0,0.0,0.0,0.0,
768,,,2012,Consolidado,Estado,Função,Total:,11139410000.0,13512762055.34,12159258984.53,11448136242.25,11264415145.05,633661311.05,
769,,,2011,Consolidado,Estado,Função,,,,,,,,
770,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,2011,Consolidado,Estado,Função,,,,,,,,
771,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2011,Consolidado,Estado,Função,,,,,,,,
772,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2011,Consolidado,Estado,Função,,,,,,,,
773,,,2011,Consolidado,Estado,Função,,,,,,,,
774,,,2011,Consolidado,Estado,Função,"function setup() { }  function imprimirRelatorio(tipoDownload) {  var ano = document.getElementById('anoexercicio').value;  var mes = document.getElementById('mes').value;  var mesFinal = document.getElementById('mesFinal').value;  document.execDespAnoEstadoFuncaoForm.action= ""execDespAnoEstadoFuncao.do?method=Consultar&anoexercicio=""+ano+""&mes=""+mes+""&mesFinal=""+mesFinal+""&tipoDownload=""+tipoDownload;  document.execDespAnoEstadoFuncaoForm.submit(); 	}  function showAno() {  var ano = document.getElementById(""anoexercicio"").value;  var grupo = document.getElementById(""grupo"").value;  var consulta = document.getElementById(""consulta"").value;  var mes = document.getElementById(""mes"").value;  var mesFinal = document.getElementById(""mesFinal"").value;  document.execDespAnoEstadoFuncaoForm.action=""execDespAno.do?method=Pesquisar&anoexercicio=""+ano+""&grupo=""+grupo+""&consulta=""+consulta+""&mes=""+mes+""&mesFinal=""+mesFinal;  document.execDespAnoEstadoFuncaoForm.submit(); } Despesas::Estado::Função  Ano  2011  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior  Total:  9,978,916,000.00 11,428,403,140.63 10,616,815,145.76 9,973,952,477.14 9,842,847,648.41 314,830,183.26 01-Legislativa  334,089,000.00 315,532,089.16 313,456,059.26 298,816,954.80 296,612,384.80 3,915,432.28  02-Judiciária  358,865,000.00 385,428,244.27 374,976,227.16 371,394,895.94 371,367,965.16 1,352,120.30  03-Essencial à Justica  184,449,000.00 206,716,603.46 201,825,594.78 199,469,950.60 190,026,752.63 1,054,120.57  04-Administração  627,375,863.00 589,133,514.67 581,425,396.30 567,874,295.01 557,743,573.34 12,001,771.58  06-Segurança Pública  642,138,000.00 830,578,102.98 808,742,737.14 756,788,633.32 732,008,587.78 13,531,645.30  08-Assistência Social  95,374,000.00 124,759,010.32 113,287,023.32 105,667,465.25 105,127,707.71 4,796,903.12  09-Previdência Social  411,000,000.00 584,110,725.55 579,986,484.62 579,986,484.62 579,986,484.62 2,678,893.49  10-Saúde  1,643,532,000.00 1,946,404,951.03 1,847,750,804.85 1,738,522,466.03 1,722,611,966.67 76,115,853.78  11-Trabalho  10,316,000.00 13,220,500.66 12,829,602.75 12,349,840.61 12,286,154.02 203,079.09  12-Educação  1,486,100,000.00 1,679,862,523.40 1,618,033,433.65 1,384,944,951.48 1,360,361,656.56 93,800,380.45  13-Cultura  81,063,000.00 134,924,944.28 127,685,560.38 125,427,871.04 124,440,160.95 1,522,751.73  14-Direitos da Cidadania  143,814,000.00 202,592,081.70 183,980,057.55 167,305,835.48 163,762,924.39 10,985,521.17  15-Urbanismo  200,021,111.00 616,003,442.71 542,896,768.21 502,842,714.05 481,461,213.48 47,562,976.94  16-Habitação  148,003,000.00 179,937,193.11 118,501,625.91 118,285,950.53 118,285,950.53 202,932.34  17-Saneamento  55,403,642.00 184,812,770.79 179,449,704.96 151,128,786.88 150,873,544.00 11,652,910.58  18-Gestão Ambiental  42,238,000.00 67,260,358.88 46,886,098.41 43,653,477.24 43,055,117.05 2,805,279.72  19-Ciência e Tecnologia  88,404,000.00 81,048,198.61 52,807,530.28 52,052,368.16 48,709,494.63 4,530,436.19  20-Agricultura  68,861,000.00 119,918,254.59 105,421,673.70 96,805,804.87 89,856,617.01 11,307,341.41  21-Organização Agrária  14,531,000.00 17,976,926.25 15,063,143.28 14,996,458.05 14,698,509.17 1,269,117.51  22-Indústria  500.00 0.00 0.00 0.00 0.00 0.00  23-Comércio e Serviços  28,372,000.00 33,424,153.36 29,273,778.01 29,003,527.64 28,601,571.48 710,677.69  24-Comunicações  55,480,000.00 69,115,692.65 53,167,896.84 50,112,665.93 47,572,021.91 3,770,528.37  25-Energia  167,000.00 10,000.00 0.00 0.00 0.00 0.00  26-Transporte  437,048,384.00 520,317,947.46 271,986,980.10 222,394,396.08 220,124,656.38 5,861,056.53  27-Desporto e Lazer  168,431,000.00 246,969,953.45 187,882,915.72 134,628,634.95 133,895,374.88 2,011,834.43  28-Encargos Especiais  2,185,514,500.00 2,262,796,472.03 2,249,498,048.58 2,249,498,048.58 2,249,377,259.26 1,186,618.69  99-Reserva de Contingência  468,325,000.00 15,548,485.26 0.00 0.00 0.00 0.00",,,,,,,
775,,,2011,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
776,,,2011,Consolidado,Estado,Função,"Ano  2011  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior  Total:  9,978,916,000.00 11,428,403,140.63 10,616,815,145.76 9,973,952,477.14 9,842,847,648.41 314,830,183.26 01-Legislativa  334,089,000.00 315,532,089.16 313,456,059.26 298,816,954.80 296,612,384.80 3,915,432.28  02-Judiciária  358,865,000.00 385,428,244.27 374,976,227.16 371,394,895.94 371,367,965.16 1,352,120.30  03-Essencial à Justica  184,449,000.00 206,716,603.46 201,825,594.78 199,469,950.60 190,026,752.63 1,054,120.57  04-Administração  627,375,863.00 589,133,514.67 581,425,396.30 567,874,295.01 557,743,573.34 12,001,771.58  06-Segurança Pública  642,138,000.00 830,578,102.98 808,742,737.14 756,788,633.32 732,008,587.78 13,531,645.30  08-Assistência Social  95,374,000.00 124,759,010.32 113,287,023.32 105,667,465.25 105,127,707.71 4,796,903.12  09-Previdência Social  411,000,000.00 584,110,725.55 579,986,484.62 579,986,484.62 579,986,484.62 2,678,893.49  10-Saúde  1,643,532,000.00 1,946,404,951.03 1,847,750,804.85 1,738,522,466.03 1,722,611,966.67 76,115,853.78  11-Trabalho  10,316,000.00 13,220,500.66 12,829,602.75 12,349,840.61 12,286,154.02 203,079.09  12-Educação  1,486,100,000.00 1,679,862,523.40 1,618,033,433.65 1,384,944,951.48 1,360,361,656.56 93,800,380.45  13-Cultura  81,063,000.00 134,924,944.28 127,685,560.38 125,427,871.04 124,440,160.95 1,522,751.73  14-Direitos da Cidadania  143,814,000.00 202,592,081.70 183,980,057.55 167,305,835.48 163,762,924.39 10,985,521.17  15-Urbanismo  200,021,111.00 616,003,442.71 542,896,768.21 502,842,714.05 481,461,213.48 47,562,976.94  16-Habitação  148,003,000.00 179,937,193.11 118,501,625.91 118,285,950.53 118,285,950.53 202,932.34  17-Saneamento  55,403,642.00 184,812,770.79 179,449,704.96 151,128,786.88 150,873,544.00 11,652,910.58  18-Gestão Ambiental  42,238,000.00 67,260,358.88 46,886,098.41 43,653,477.24 43,055,117.05 2,805,279.72  19-Ciência e Tecnologia  88,404,000.00 81,048,198.61 52,807,530.28 52,052,368.16 48,709,494.63 4,530,436.19  20-Agricultura  68,861,000.00 119,918,254.59 105,421,673.70 96,805,804.87 89,856,617.01 11,307,341.41  21-Organização Agrária  14,531,000.00 17,976,926.25 15,063,143.28 14,996,458.05 14,698,509.17 1,269,117.51  22-Indústria  500.00 0.00 0.00 0.00 0.00 0.00  23-Comércio e Serviços  28,372,000.00 33,424,153.36 29,273,778.01 29,003,527.64 28,601,571.48 710,677.69  24-Comunicações  55,480,000.00 69,115,692.65 53,167,896.84 50,112,665.93 47,572,021.91 3,770,528.37  25-Energia  167,000.00 10,000.00 0.00 0.00 0.00 0.00  26-Transporte  437,048,384.00 520,317,947.46 271,986,980.10 222,394,396.08 220,124,656.38 5,861,056.53  27-Desporto e Lazer  168,431,000.00 246,969,953.45 187,882,915.72 134,628,634.95 133,895,374.88 2,011,834.43  28-Encargos Especiais  2,185,514,500.00 2,262,796,472.03 2,249,498,048.58 2,249,498,048.58 2,249,377,259.26 1,186,618.69  99-Reserva de Contingência  468,325,000.00 15,548,485.26 0.00 0.00 0.00 0.00",,,,,,,
777,,,2011,Consolidado,Estado,Função,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,
778,,,2011,Consolidado,Estado,Função,Total:,9978916000.00,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
779,,,2011,Consolidado,Estado,Função,01-Legislativa,334089000.00,315532089.16,313456059.26,298816954.80,296612384.80,3915432.28,
780,,,2011,Consolidado,Estado,Função,02-Judiciária,358865000.00,385428244.27,374976227.16,371394895.94,371367965.16,1352120.30,
781,,,2011,Consolidado,Estado,Função,03-Essencial à Justica,184449000.00,206716603.46,201825594.78,199469950.60,190026752.63,1054120.57,
782,,,2011,Consolidado,Estado,Função,04-Administração,627375863.00,589133514.67,581425396.30,567874295.01,557743573.34,12001771.58,
783,,,2011,Consolidado,Estado,Função,06-Segurança Pública,642138000.00,830578102.98,808742737.14,756788633.32,732008587.78,13531645.30,
784,,,2011,Consolidado,Estado,Função,08-Assistência Social,95374000.00,124759010.32,113287023.32,105667465.25,105127707.71,4796903.12,
785,,,2011,Consolidado,Estado,Função,09-Previdência Social,411000000.00,584110725.55,579986484.62,579986484.62,579986484.62,2678893.49,
786,,,2011,Consolidado,Estado,Função,10-Saúde,1643532000.00,1946404951.03,1847750804.85,1738522466.03,1722611966.67,76115853.78,
787,,,2011,Consolidado,Estado,Função,11-Trabalho,10316000.00,13220500.66,12829602.75,12349840.61,12286154.02,203079.09,
788,,,2011,Consolidado,Estado,Função,12-Educação,1486100000.00,1679862523.40,1618033433.65,1384944951.48,1360361656.56,93800380.45,
789,,,2011,Consolidado,Estado,Função,13-Cultura,81063000.00,134924944.28,127685560.38,125427871.04,124440160.95,1522751.73,
790,,,2011,Consolidado,Estado,Função,14-Direitos da Cidadania,143814000.00,202592081.70,183980057.55,167305835.48,163762924.39,10985521.17,
791,,,2011,Consolidado,Estado,Função,15-Urbanismo,200021111.00,616003442.71,542896768.21,502842714.05,481461213.48,47562976.94,
792,,,2011,Consolidado,Estado,Função,16-Habitação,148003000.00,179937193.11,118501625.91,118285950.53,118285950.53,202932.34,
793,,,2011,Consolidado,Estado,Função,17-Saneamento,55403642.00,184812770.79,179449704.96,151128786.88,150873544.00,11652910.58,
794,,,2011,Consolidado,Estado,Função,18-Gestão Ambiental,42238000.00,67260358.88,46886098.41,43653477.24,43055117.05,2805279.72,
795,,,2011,Consolidado,Estado,Função,19-Ciência e Tecnologia,88404000.00,81048198.61,52807530.28,52052368.16,48709494.63,4530436.19,
796,,,2011,Consolidado,Estado,Função,20-Agricultura,68861000.00,119918254.59,105421673.70,96805804.87,89856617.01,11307341.41,
797,,,2011,Consolidado,Estado,Função,21-Organização Agrária,14531000.00,17976926.25,15063143.28,14996458.05,14698509.17,1269117.51,
798,,,2011,Consolidado,Estado,Função,22-Indústria,500.00,0.00,0.00,0.00,0.00,0.00,
799,,,2011,Consolidado,Estado,Função,23-Comércio e Serviços,28372000.00,33424153.36,29273778.01,29003527.64,28601571.48,710677.69,
800,,,2011,Consolidado,Estado,Função,24-Comunicações,55480000.00,69115692.65,53167896.84,50112665.93,47572021.91,3770528.37,
801,,,2011,Consolidado,Estado,Função,25-Energia,167000.00,10000.00,0.00,0.00,0.00,0.00,
802,,,2011,Consolidado,Estado,Função,26-Transporte,437048384.00,520317947.46,271986980.10,222394396.08,220124656.38,5861056.53,
803,,,2011,Consolidado,Estado,Função,27-Desporto e Lazer,168431000.00,246969953.45,187882915.72,134628634.95,133895374.88,2011834.43,
804,,,2011,Consolidado,Estado,Função,28-Encargos Especiais,2185514500.00,2262796472.03,2249498048.58,2249498048.58,2249377259.26,1186618.69,
805,,,2011,Consolidado,Estado,Função,99-Reserva de Contingência,468325000.00,15548485.26,0.00,0.00,0.00,0.00,
806,,,2011,Consolidado,Estado,Função,,,,,,,,
807,,,2011,Consolidado,Estado,Função,Portal da Transparência Fiscal v1.0.11,,,,,,,
808,,,2011,Consolidado,Estado,Função,Total:,9978916000.00,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
809,,,2011,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
